	THP1_0H	THP1_0H_2	THP1_0H_3	Avg_expression	log2
LINC00309	0.832219837	0	0	0.277406612	-1.849925919
BMP10	0.832219837	0	0	0.277406612	-1.849925919
FUNDC2P2	0.832219837	0	0	0.277406612	-1.849925919
LOC643085	0.832219837	0	0	0.277406612	-1.849925919
LOC100506563	0.832219837	0	0	0.277406612	-1.849925919
MALL	0.832219837	0	0	0.277406612	-1.849925919
LOC100287119	0.832219837	0	0	0.277406612	-1.849925919
LOC100507581	0.832219837	0	0	0.277406612	-1.849925919
MIR4771-2	0.832219837	0	0	0.277406612	-1.849925919
TFCP2L1	0.832219837	0	0	0.277406612	-1.849925919
YSK4	0.832219837	0	0	0.277406612	-1.849925919
LOC647012	0.832219837	0	0	0.277406612	-1.849925919
MIR3128	0.832219837	0	0	0.277406612	-1.849925919
LOC100506905	0.832219837	0	0	0.277406612	-1.849925919
LOC100130451	0.832219837	0	0	0.277406612	-1.849925919
LOC151300	0.832219837	0	0	0.277406612	-1.849925919
PRSS56	0.832219837	0	0	0.277406612	-1.849925919
LOC728763	0.832219837	0	0	0.277406612	-1.849925919
BOK-AS1	0.832219837	0	0	0.277406612	-1.849925919
SDCBP2	0.832219837	0	0	0.277406612	-1.849925919
FKBP1A-SDCBP2	0.832219837	0	0	0.277406612	-1.849925919
LOC100507629	0.832219837	0	0	0.277406612	-1.849925919
SEL1L2	0.832219837	0	0	0.277406612	-1.849925919
BPIFB3	0.832219837	0	0	0.277406612	-1.849925919
GDF5	0.832219837	0	0	0.277406612	-1.849925919
MIR1289-1	0.832219837	0	0	0.277406612	-1.849925919
WFDC10B	0.832219837	0	0	0.277406612	-1.849925919
WFDC13	0.832219837	0	0	0.277406612	-1.849925919
LOC100506053	0.832219837	0	0	0.277406612	-1.849925919
GNAS-AS1	0.832219837	0	0	0.277406612	-1.849925919
HRH3	0.832219837	0	0	0.277406612	-1.849925919
LOC100506553	0.832219837	0	0	0.277406612	-1.849925919
BHLHE23	0.832219837	0	0	0.277406612	-1.849925919
C20orf181	0.832219837	0	0	0.277406612	-1.849925919
LOC100652746	0.832219837	0	0	0.277406612	-1.849925919
SLC5A4	0.832219837	0	0	0.277406612	-1.849925919
CACNG2	0.832219837	0	0	0.277406612	-1.849925919
KBTBD5	0.832219837	0	0	0.277406612	-1.849925919
ZNF502	0.832219837	0	0	0.277406612	-1.849925919
MIR4271	0.832219837	0	0	0.277406612	-1.849925919
IQCF3	0.832219837	0	0	0.277406612	-1.849925919
FAM3D	0.832219837	0	0	0.277406612	-1.849925919
LOC100302640	0.832219837	0	0	0.277406612	-1.849925919
TRIM42	0.832219837	0	0	0.277406612	-1.849925919
LOC646168	0.832219837	0	0	0.277406612	-1.849925919
SPATA16	0.832219837	0	0	0.277406612	-1.849925919
CLDN1	0.832219837	0	0	0.277406612	-1.849925919
LOC100505920	0.832219837	0	0	0.277406612	-1.849925919
MIR3137	0.832219837	0	0	0.277406612	-1.849925919
APOD	0.832219837	0	0	0.277406612	-1.849925919
EVC2	0.832219837	0	0	0.277406612	-1.849925919
PTTG2	0.832219837	0	0	0.277406612	-1.849925919
SPINK2	0.832219837	0	0	0.277406612	-1.849925919
STATH	0.832219837	0	0	0.277406612	-1.849925919
MUC7	0.832219837	0	0	0.277406612	-1.849925919
CXCL3	0.832219837	0	0	0.277406612	-1.849925919
DMP1	0.832219837	0	0	0.277406612	-1.849925919
TRIM61	0.832219837	0	0	0.277406612	-1.849925919
LOC100506107	0.832219837	0	0	0.277406612	-1.849925919
LOC731424	0.832219837	0	0	0.277406612	-1.849925919
TRIML2	0.832219837	0	0	0.277406612	-1.849925919
IRX1	0.832219837	0	0	0.277406612	-1.849925919
FLJ33360	0.832219837	0	0	0.277406612	-1.849925919
LOC100505841	0.832219837	0	0	0.277406612	-1.849925919
LOC100505572	0.832219837	0	0	0.277406612	-1.849925919
LOC100506073	0.832219837	0	0	0.277406612	-1.849925919
LECT2	0.832219837	0	0	0.277406612	-1.849925919
PCDHA2	0.832219837	0	0	0.277406612	-1.849925919
HMHB1	0.832219837	0	0	0.277406612	-1.849925919
POU4F3	0.832219837	0	0	0.277406612	-1.849925919
GRIA1	0.832219837	0	0	0.277406612	-1.849925919
FABP6	0.832219837	0	0	0.277406612	-1.849925919
MIR378E	0.832219837	0	0	0.277406612	-1.849925919
MUTED	0.832219837	0	0	0.277406612	-1.849925919
HIST1H3A	0.832219837	0	0	0.277406612	-1.849925919
HIST1H2AB	0.832219837	0	0	0.277406612	-1.849925919
HIST1H4D	0.832219837	0	0	0.277406612	-1.849925919
HIST1H4F	0.832219837	0	0	0.277406612	-1.849925919
MCCD1	0.832219837	0	0	0.277406612	-1.849925919
LY6G6E	0.832219837	0	0	0.277406612	-1.849925919
LY6G6D	0.832219837	0	0	0.277406612	-1.849925919
RIPPLY2	0.832219837	0	0	0.277406612	-1.849925919
LOC100287632	0.832219837	0	0	0.277406612	-1.849925919
MIR3145	0.832219837	0	0	0.277406612	-1.849925919
MIR1273C	0.832219837	0	0	0.277406612	-1.849925919
MIR4466	0.832219837	0	0	0.277406612	-1.849925919
LPA	0.832219837	0	0	0.277406612	-1.849925919
C6orf123	0.832219837	0	0	0.277406612	-1.849925919
LOC100131257	0.832219837	0	0	0.277406612	-1.849925919
LOC100506098	0.832219837	0	0	0.277406612	-1.849925919
KIAA0087	0.832219837	0	0	0.277406612	-1.849925919
ADCYAP1R1	0.832219837	0	0	0.277406612	-1.849925919
C7orf16	0.832219837	0	0	0.277406612	-1.849925919
INHBA	0.832219837	0	0	0.277406612	-1.849925919
C7orf72	0.832219837	0	0	0.277406612	-1.849925919
LOC402269	0.832219837	0	0	0.277406612	-1.849925919
PEG10	0.832219837	0	0	0.277406612	-1.849925919
LOC286002	0.832219837	0	0	0.277406612	-1.849925919
WNT2	0.832219837	0	0	0.277406612	-1.849925919
TRY6	0.832219837	0	0	0.277406612	-1.849925919
OR2A2	0.832219837	0	0	0.277406612	-1.849925919
IQCA1P1	0.832219837	0	0	0.277406612	-1.849925919
FABP5P3	0.832219837	0	0	0.277406612	-1.849925919
LINC00244	0.832219837	0	0	0.277406612	-1.849925919
DLGAP2	0.832219837	0	0	0.277406612	-1.849925919
MIR598	0.832219837	0	0	0.277406612	-1.849925919
ZNF705D	0.832219837	0	0	0.277406612	-1.849925919
LOC100507420	0.832219837	0	0	0.277406612	-1.849925919
LRRC67	0.832219837	0	0	0.277406612	-1.849925919
IL7	0.832219837	0	0	0.277406612	-1.849925919
RALYL	0.832219837	0	0	0.277406612	-1.849925919
SLC30A8	0.832219837	0	0	0.277406612	-1.849925919
HHLA1	0.832219837	0	0	0.277406612	-1.849925919
LOC100507162	0.832219837	0	0	0.277406612	-1.849925919
KCNK9	0.832219837	0	0	0.277406612	-1.849925919
NFIB	0.832219837	0	0	0.277406612	-1.849925919
IFNA14	0.832219837	0	0	0.277406612	-1.849925919
DNAI1	0.832219837	0	0	0.277406612	-1.849925919
LOC286297	0.832219837	0	0	0.277406612	-1.849925919
AQP7P1	0.832219837	0	0	0.277406612	-1.849925919
LOC100287110	0.832219837	0	0	0.277406612	-1.849925919
LOC100507244	0.832219837	0	0	0.277406612	-1.849925919
LOC100289607	0.832219837	0	0	0.277406612	-1.849925919
LOC100132781	0.832219837	0	0	0.277406612	-1.849925919
PPP3R2	0.832219837	0	0	0.277406612	-1.849925919
OR13C5	0.832219837	0	0	0.277406612	-1.849925919
OR13C9	0.832219837	0	0	0.277406612	-1.849925919
MIR181B2	0.832219837	0	0	0.277406612	-1.849925919
WDR38	0.832219837	0	0	0.277406612	-1.849925919
FCN1	0.832219837	0	0	0.277406612	-1.849925919
LCN10	0.832219837	0	0	0.277406612	-1.849925919
CLIC3	0.832219837	0	0	0.277406612	-1.849925919
LOC100133077	0.832219837	0	0	0.277406612	-1.849925919
AMELX	0.832219837	0	0	0.277406612	-1.849925919
PHEX	0.832219837	0	0	0.277406612	-1.849925919
OTC	0.832219837	0	0	0.277406612	-1.849925919
LOC100132831	0.832219837	0	0	0.277406612	-1.849925919
LOC441493	0.832219837	0	0	0.277406612	-1.849925919
FKSG43	0.832219837	0	0	0.277406612	-1.849925919
CPXCR1	0.832219837	0	0	0.277406612	-1.849925919
MIR652	0.832219837	0	0	0.277406612	-1.849925919
TDGF1P3	0.832219837	0	0	0.277406612	-1.849925919
DKFZp686D0853	0.832219837	0	0	0.277406612	-1.849925919
ZIC3	0.832219837	0	0	0.277406612	-1.849925919
MIR224	0.832219837	0	0	0.277406612	-1.849925919
GABRQ	0.832219837	0	0	0.277406612	-1.849925919
OPN1LW	0.832219837	0	0	0.277406612	-1.849925919
OPN1MW	0.832219837	0	0	0.277406612	-1.849925919
OPN1MW2	0.832219837	0	0	0.277406612	-1.849925919
SRY	0.832219837	0	0	0.277406612	-1.849925919
APITD1-CORT	0	0.869165821	0	0.28972194	-1.787259153
ANGPTL7	0	0.869165821	0	0.28972194	-1.787259153
ESPNP	0	0.869165821	0	0.28972194	-1.787259153
VWA5B1	0	0.869165821	0	0.28972194	-1.787259153
LOC100506801	0	0.869165821	0	0.28972194	-1.787259153
TMEM200B	0	0.869165821	0	0.28972194	-1.787259153
LOC100505584	0	0.869165821	0	0.28972194	-1.787259153
MIR761	0	0.869165821	0	0.28972194	-1.787259153
TMEM61	0	0.869165821	0	0.28972194	-1.787259153
GBP6	0	0.869165821	0	0.28972194	-1.787259153
LOC100505840	0	0.869165821	0	0.28972194	-1.787259153
LOC100129138	0	0.869165821	0	0.28972194	-1.787259153
LOC100506343	0	0.869165821	0	0.28972194	-1.787259153
NHLH2	0	0.869165821	0	0.28972194	-1.787259153
VTCN1	0	0.869165821	0	0.28972194	-1.787259153
MIR3118-2	0	0.869165821	0	0.28972194	-1.787259153
LOC100652944	0	0.869165821	0	0.28972194	-1.787259153
S100A14	0	0.869165821	0	0.28972194	-1.787259153
KCNN3	0	0.869165821	0	0.28972194	-1.787259153
MIR92B	0	0.869165821	0	0.28972194	-1.787259153
FCRL2	0	0.869165821	0	0.28972194	-1.787259153
CD1B	0	0.869165821	0	0.28972194	-1.787259153
RXRG	0	0.869165821	0	0.28972194	-1.787259153
LRRC52	0	0.869165821	0	0.28972194	-1.787259153
FMO3	0	0.869165821	0	0.28972194	-1.787259153
NR5A2	0	0.869165821	0	0.28972194	-1.787259153
PRELP	0	0.869165821	0	0.28972194	-1.787259153
LOC100506823	0	0.869165821	0	0.28972194	-1.787259153
LOC100652798	0	0.869165821	0	0.28972194	-1.787259153
SLC30A10	0	0.869165821	0	0.28972194	-1.787259153
MIR215	0	0.869165821	0	0.28972194	-1.787259153
LOC440742	0	0.869165821	0	0.28972194	-1.787259153
OR11L1	0	0.869165821	0	0.28972194	-1.787259153
LOC100216001	0	0.869165821	0	0.28972194	-1.787259153
LOC100507127	0	0.869165821	0	0.28972194	-1.787259153
MIR4481	0	0.869165821	0	0.28972194	-1.787259153
LOC100652935	0	0.869165821	0	0.28972194	-1.787259153
PPYR1	0	0.869165821	0	0.28972194	-1.787259153
C10orf43	0	0.869165821	0	0.28972194	-1.787259153
FAM25C	0	0.869165821	0	0.28972194	-1.787259153
LRRTM3	0	0.869165821	0	0.28972194	-1.787259153
CH25H	0	0.869165821	0	0.28972194	-1.787259153
LOC100188947	0	0.869165821	0	0.28972194	-1.787259153
MIR608	0	0.869165821	0	0.28972194	-1.787259153
LOC100505933	0	0.869165821	0	0.28972194	-1.787259153
HSPA12A	0	0.869165821	0	0.28972194	-1.787259153
FAM24A	0	0.869165821	0	0.28972194	-1.787259153
JAKMIP3	0	0.869165821	0	0.28972194	-1.787259153
LOC399829	0	0.869165821	0	0.28972194	-1.787259153
MUC2	0	0.869165821	0	0.28972194	-1.787259153
KRTAP5-3	0	0.869165821	0	0.28972194	-1.787259153
TNNT3	0	0.869165821	0	0.28972194	-1.787259153
OR52M1	0	0.869165821	0	0.28972194	-1.787259153
SAA2	0	0.869165821	0	0.28972194	-1.787259153
HNRNPKP3	0	0.869165821	0	0.28972194	-1.787259153
APLNR	0	0.869165821	0	0.28972194	-1.787259153
MS4A5	0	0.869165821	0	0.28972194	-1.787259153
LOC100652738	0	0.869165821	0	0.28972194	-1.787259153
ANO1	0	0.869165821	0	0.28972194	-1.787259153
PHOX2A	0	0.869165821	0	0.28972194	-1.787259153
MIR4692	0	0.869165821	0	0.28972194	-1.787259153
B3GNT6	0	0.869165821	0	0.28972194	-1.787259153
SLN	0	0.869165821	0	0.28972194	-1.787259153
ZBTB16	0	0.869165821	0	0.28972194	-1.787259153
TREH	0	0.869165821	0	0.28972194	-1.787259153
MGC39545	0	0.869165821	0	0.28972194	-1.787259153
CLEC1A	0	0.869165821	0	0.28972194	-1.787259153
LOC100506393	0	0.869165821	0	0.28972194	-1.787259153
LOC100506578	0	0.869165821	0	0.28972194	-1.787259153
WNT1	0	0.869165821	0	0.28972194	-1.787259153
KRT83	0	0.869165821	0	0.28972194	-1.787259153
ANO4	0	0.869165821	0	0.28972194	-1.787259153
MIR1178	0	0.869165821	0	0.28972194	-1.787259153
FAM123A	0	0.869165821	0	0.28972194	-1.787259153
SHISA2	0	0.869165821	0	0.28972194	-1.787259153
LOC100129597	0	0.869165821	0	0.28972194	-1.787259153
MYH7	0	0.869165821	0	0.28972194	-1.787259153
GZMH	0	0.869165821	0	0.28972194	-1.787259153
PAX9	0	0.869165821	0	0.28972194	-1.787259153
SLC25A21	0	0.869165821	0	0.28972194	-1.787259153
LRFN5	0	0.869165821	0	0.28972194	-1.787259153
C14orf184	0	0.869165821	0	0.28972194	-1.787259153
CHGA	0	0.869165821	0	0.28972194	-1.787259153
C14orf48	0	0.869165821	0	0.28972194	-1.787259153
MIR345	0	0.869165821	0	0.28972194	-1.787259153
TMEM179	0	0.869165821	0	0.28972194	-1.787259153
LOC646096	0	0.869165821	0	0.28972194	-1.787259153
OR4N4	0	0.869165821	0	0.28972194	-1.787259153
SNORD116-5	0	0.869165821	0	0.28972194	-1.787259153
MIR1233-1	0	0.869165821	0	0.28972194	-1.787259153
MIR1233-2	0	0.869165821	0	0.28972194	-1.787259153
MIR3942	0	0.869165821	0	0.28972194	-1.787259153
C15orf54	0	0.869165821	0	0.28972194	-1.787259153
LOC100289090	0	0.869165821	0	0.28972194	-1.787259153
CKMT1A	0	0.869165821	0	0.28972194	-1.787259153
DYX1C1	0	0.869165821	0	0.28972194	-1.787259153
OSTBETA	0	0.869165821	0	0.28972194	-1.787259153
MIR4514	0	0.869165821	0	0.28972194	-1.787259153
MSLN	0	0.869165821	0	0.28972194	-1.787259153
SEC14L5	0	0.869165821	0	0.28972194	-1.787259153
PRM2	0	0.869165821	0	0.28972194	-1.787259153
ERN2	0	0.869165821	0	0.28972194	-1.787259153
AQP8	0	0.869165821	0	0.28972194	-1.787259153
HS3ST4	0	0.869165821	0	0.28972194	-1.787259153
MIR4721	0	0.869165821	0	0.28972194	-1.787259153
SLC6A10P	0	0.869165821	0	0.28972194	-1.787259153
LOC100132339	0	0.869165821	0	0.28972194	-1.787259153
MIR328	0	0.869165821	0	0.28972194	-1.787259153
DPEP3	0	0.869165821	0	0.28972194	-1.787259153
MIR140	0	0.869165821	0	0.28972194	-1.787259153
CNTNAP4	0	0.869165821	0	0.28972194	-1.787259153
LOC729313	0	0.869165821	0	0.28972194	-1.787259153
MIR1910	0	0.869165821	0	0.28972194	-1.787259153
FOXL1	0	0.869165821	0	0.28972194	-1.787259153
LOC100506559	0	0.869165821	0	0.28972194	-1.787259153
LOC100652858	0	0.869165821	0	0.28972194	-1.787259153
LOC100288420	0	0.869165821	0	0.28972194	-1.787259153
TMEM132E	0	0.869165821	0	0.28972194	-1.787259153
TNS4	0	0.869165821	0	0.28972194	-1.787259153
GAST	0	0.869165821	0	0.28972194	-1.787259153
AOC4	0	0.869165821	0	0.28972194	-1.787259153
G6PC	0	0.869165821	0	0.28972194	-1.787259153
MIR152	0	0.869165821	0	0.28972194	-1.787259153
B4GALNT2	0	0.869165821	0	0.28972194	-1.787259153
MIR4316	0	0.869165821	0	0.28972194	-1.787259153
FLJ45079	0	0.869165821	0	0.28972194	-1.787259153
LOC100652806	0	0.869165821	0	0.28972194	-1.787259153
MIR1539	0	0.869165821	0	0.28972194	-1.787259153
MC4R	0	0.869165821	0	0.28972194	-1.787259153
MBD3L1	0	0.869165821	0	0.28972194	-1.787259153
COMP	0	0.869165821	0	0.28972194	-1.787259153
LOC644189	0	0.869165821	0	0.28972194	-1.787259153
LOC400692	0	0.869165821	0	0.28972194	-1.787259153
CEACAM22P	0	0.869165821	0	0.28972194	-1.787259153
RSPH6A	0	0.869165821	0	0.28972194	-1.787259153
CRX	0	0.869165821	0	0.28972194	-1.787259153
KLK11	0	0.869165821	0	0.28972194	-1.787259153
CEACAM18	0	0.869165821	0	0.28972194	-1.787259153
KIR2DL1	0	0.869165821	0	0.28972194	-1.787259153
LOC646862	0	0.869165821	0	0.28972194	-1.787259153
MATN3	0	0.869165821	0	0.28972194	-1.787259153
EHD3	0	0.869165821	0	0.28972194	-1.787259153
LOC100128857	0	0.869165821	0	0.28972194	-1.787259153
LRRTM1	0	0.869165821	0	0.28972194	-1.787259153
ITPRIPL1	0	0.869165821	0	0.28972194	-1.787259153
CREG2	0	0.869165821	0	0.28972194	-1.787259153
LOC440900	0	0.869165821	0	0.28972194	-1.787259153
ZNF806	0	0.869165821	0	0.28972194	-1.787259153
UPP2	0	0.869165821	0	0.28972194	-1.787259153
MIR4437	0	0.869165821	0	0.28972194	-1.787259153
MARCH4	0	0.869165821	0	0.28972194	-1.787259153
VIL1	0	0.869165821	0	0.28972194	-1.787259153
MIR3132	0	0.869165821	0	0.28972194	-1.787259153
TM4SF20	0	0.869165821	0	0.28972194	-1.787259153
AGAP1-IT1	0	0.869165821	0	0.28972194	-1.787259153
LOC150935	0	0.869165821	0	0.28972194	-1.787259153
LOC100131208	0	0.869165821	0	0.28972194	-1.787259153
HSPC072	0	0.869165821	0	0.28972194	-1.787259153
CST5	0	0.869165821	0	0.28972194	-1.787259153
LOC284798	0	0.869165821	0	0.28972194	-1.787259153
COX4I2	0	0.869165821	0	0.28972194	-1.787259153
ADIG	0	0.869165821	0	0.28972194	-1.787259153
MIR1257	0	0.869165821	0	0.28972194	-1.787259153
GATA5	0	0.869165821	0	0.28972194	-1.787259153
HAR1A	0	0.869165821	0	0.28972194	-1.787259153
C21orf91-OT1	0	0.869165821	0	0.28972194	-1.787259153
CLDN14	0	0.869165821	0	0.28972194	-1.787259153
BRWD1-IT2	0	0.869165821	0	0.28972194	-1.787259153
COL18A1-AS1	0	0.869165821	0	0.28972194	-1.787259153
POM121L4P	0	0.869165821	0	0.28972194	-1.787259153
SLC7A4	0	0.869165821	0	0.28972194	-1.787259153
ZDHHC8P1	0	0.869165821	0	0.28972194	-1.787259153
LOC100128531	0	0.869165821	0	0.28972194	-1.787259153
PDGFB	0	0.869165821	0	0.28972194	-1.787259153
GRAP2	0	0.869165821	0	0.28972194	-1.787259153
LOC100134361	0	0.869165821	0	0.28972194	-1.787259153
PHF21B	0	0.869165821	0	0.28972194	-1.787259153
TMEM40	0	0.869165821	0	0.28972194	-1.787259153
LOC100132526	0	0.869165821	0	0.28972194	-1.787259153
NEK10	0	0.869165821	0	0.28972194	-1.787259153
CCR8	0	0.869165821	0	0.28972194	-1.787259153
CCK	0	0.869165821	0	0.28972194	-1.787259153
PRSS46	0	0.869165821	0	0.28972194	-1.787259153
POU1F1	0	0.869165821	0	0.28972194	-1.787259153
EPHA3	0	0.869165821	0	0.28972194	-1.787259153
LOC100507335	0	0.869165821	0	0.28972194	-1.787259153
GPR171	0	0.869165821	0	0.28972194	-1.787259153
SPTSSB	0	0.869165821	0	0.28972194	-1.787259153
SOX2	0	0.869165821	0	0.28972194	-1.787259153
RTP1	0	0.869165821	0	0.28972194	-1.787259153
CPN2	0	0.869165821	0	0.28972194	-1.787259153
UGT2B28	0	0.869165821	0	0.28972194	-1.787259153
AFM	0	0.869165821	0	0.28972194	-1.787259153
SLC25A31	0	0.869165821	0	0.28972194	-1.787259153
C4orf45	0	0.869165821	0	0.28972194	-1.787259153
NPY5R	0	0.869165821	0	0.28972194	-1.787259153
LOC391722	0	0.869165821	0	0.28972194	-1.787259153
FAM149A	0	0.869165821	0	0.28972194	-1.787259153
DUX4	0	0.869165821	0	0.28972194	-1.787259153
DUX4L3	0	0.869165821	0	0.28972194	-1.787259153
DUX4L2	0	0.869165821	0	0.28972194	-1.787259153
CTNND2	0	0.869165821	0	0.28972194	-1.787259153
C9	0	0.869165821	0	0.28972194	-1.787259153
GZMK	0	0.869165821	0	0.28972194	-1.787259153
GZMA	0	0.869165821	0	0.28972194	-1.787259153
ACTBL2	0	0.869165821	0	0.28972194	-1.787259153
LOC729040	0	0.869165821	0	0.28972194	-1.787259153
C5orf27	0	0.869165821	0	0.28972194	-1.787259153
FLJ35946	0	0.869165821	0	0.28972194	-1.787259153
WNT8A	0	0.869165821	0	0.28972194	-1.787259153
PSD2	0	0.869165821	0	0.28972194	-1.787259153
SCGB3A2	0	0.869165821	0	0.28972194	-1.787259153
MIR378H	0	0.869165821	0	0.28972194	-1.787259153
C5orf50	0	0.869165821	0	0.28972194	-1.787259153
KIAA0319	0	0.869165821	0	0.28972194	-1.787259153
HIST1H3I	0	0.869165821	0	0.28972194	-1.787259153
LOC554223	0	0.869165821	0	0.28972194	-1.787259153
MIR877	0	0.869165821	0	0.28972194	-1.787259153
PSORS1C2	0	0.869165821	0	0.28972194	-1.787259153
HLA-DQB2	0	0.869165821	0	0.28972194	-1.787259153
TREML2P1	0	0.869165821	0	0.28972194	-1.787259153
GUCA1A	0	0.869165821	0	0.28972194	-1.787259153
PGK2	0	0.869165821	0	0.28972194	-1.787259153
MCHR2	0	0.869165821	0	0.28972194	-1.787259153
TRDN	0	0.869165821	0	0.28972194	-1.787259153
LOC100507254	0	0.869165821	0	0.28972194	-1.787259153
OLIG3	0	0.869165821	0	0.28972194	-1.787259153
LOC285740	0	0.869165821	0	0.28972194	-1.787259153
PAPOLB	0	0.869165821	0	0.28972194	-1.787259153
LOC100506725	0	0.869165821	0	0.28972194	-1.787259153
URGCP-MRPS24	0	0.869165821	0	0.28972194	-1.787259153
MGC16075	0	0.869165821	0	0.28972194	-1.787259153
LOC389493	0	0.869165821	0	0.28972194	-1.787259153
LOC100289196	0	0.869165821	0	0.28972194	-1.787259153
ASB4	0	0.869165821	0	0.28972194	-1.787259153
C7orf52	0	0.869165821	0	0.28972194	-1.787259153
NFE4	0	0.869165821	0	0.28972194	-1.787259153
LOC645591	0	0.869165821	0	0.28972194	-1.787259153
LOC100506664	0	0.869165821	0	0.28972194	-1.787259153
C7orf45	0	0.869165821	0	0.28972194	-1.787259153
DGKI	0	0.869165821	0	0.28972194	-1.787259153
MTRNR2L6	0	0.869165821	0	0.28972194	-1.787259153
C7orf33	0	0.869165821	0	0.28972194	-1.787259153
DEFA6	0	0.869165821	0	0.28972194	-1.787259153
FAM90A25P	0	0.869165821	0	0.28972194	-1.787259153
LOC100507439	0	0.869165821	0	0.28972194	-1.787259153
LOC286177	0	0.869165821	0	0.28972194	-1.787259153
TRIM55	0	0.869165821	0	0.28972194	-1.787259153
CHMP4C	0	0.869165821	0	0.28972194	-1.787259153
MIR378D2	0	0.869165821	0	0.28972194	-1.787259153
MIR3686	0	0.869165821	0	0.28972194	-1.787259153
MIR30D	0	0.869165821	0	0.28972194	-1.787259153
LOC100133669	0	0.869165821	0	0.28972194	-1.787259153
IL33	0	0.869165821	0	0.28972194	-1.787259153
OR13J1	0	0.869165821	0	0.28972194	-1.787259153
FAM75D5	0	0.869165821	0	0.28972194	-1.787259153
C9orf153	0	0.869165821	0	0.28972194	-1.787259153
LOC440173	0	0.869165821	0	0.28972194	-1.787259153
C9orf174	0	0.869165821	0	0.28972194	-1.787259153
LOC286359	0	0.869165821	0	0.28972194	-1.787259153
TMEFF1	0	0.869165821	0	0.28972194	-1.787259153
OR13D1	0	0.869165821	0	0.28972194	-1.787259153
PRRX2	0	0.869165821	0	0.28972194	-1.787259153
BARHL1	0	0.869165821	0	0.28972194	-1.787259153
ESP33	0	0.869165821	0	0.28972194	-1.787259153
ARSF	0	0.869165821	0	0.28972194	-1.787259153
FIGF	0	0.869165821	0	0.28972194	-1.787259153
RS1	0	0.869165821	0	0.28972194	-1.787259153
DCAF8L2	0	0.869165821	0	0.28972194	-1.787259153
LOC441495	0	0.869165821	0	0.28972194	-1.787259153
CENPVL1	0	0.869165821	0	0.28972194	-1.787259153
XAGE2	0	0.869165821	0	0.28972194	-1.787259153
TEX11	0	0.869165821	0	0.28972194	-1.787259153
GJB1	0	0.869165821	0	0.28972194	-1.787259153
TSIX	0	0.869165821	0	0.28972194	-1.787259153
COL4A5	0	0.869165821	0	0.28972194	-1.787259153
LHFPL1	0	0.869165821	0	0.28972194	-1.787259153
AKAP14	0	0.869165821	0	0.28972194	-1.787259153
SNORD61	0	0.869165821	0	0.28972194	-1.787259153
LOC158696	0	0.869165821	0	0.28972194	-1.787259153
MAGEA2B	0	0.869165821	0	0.28972194	-1.787259153
MAGEA2	0	0.869165821	0	0.28972194	-1.787259153
TTTY17A	0	0.869165821	0	0.28972194	-1.787259153
TTTY17B	0	0.869165821	0	0.28972194	-1.787259153
TTTY17C	0	0.869165821	0	0.28972194	-1.787259153
