	CL.1.1	CL.1.2	CL.2.1	CL.2.2	CL.3.1	CL.3.2	Average	log2
259215	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
3111	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
442210	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
5225	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
222611	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100505931	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
135398	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100422884	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
643432	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
285759	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
23493	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
693173	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100507477	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100505705	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
26238	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
55025	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100127950	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
135892	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
402569	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
346606	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
58160	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
645591	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
202865	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
728430	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
641517	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
693182	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
81551	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100507358	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
1807	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
7201	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
51305	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100507249	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100129596	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
751816	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
11172	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
401492	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
364	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100289006	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100133034	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100287110	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100286938	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
392360	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
406881	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
5535	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
693187	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100133077	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
59272	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
139105	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
254158	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
5009	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
84889	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
27160	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100130361	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
139221	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
728075	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
51438	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100302114	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
158521	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100132963	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
252955	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
340618	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
401629	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
86614	0	0	0	0.5007489	0	0	0.08345815	-3.582803249
100505990	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
100302218	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
257101	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
2810	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
2701	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
1907	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
1579	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
127435	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
27329	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
7412	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
83998	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
100191040	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
149499	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
79368	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
962	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
100287509	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
6375	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
100506420	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
779	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
641515	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
29949	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
406969	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
26188	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
100507127	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
4360	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
340895	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
5540	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
100507177	0	0	0	0	0	0.620273966	0.103378994	-3.273985022
1369	0	0	0	0	0	0.620274	0.103379	-3.273984943
100506126	0	0	0	0	0	0.620274	0.103379	-3.273984943
50632	0	0	0	0	0	0.620274	0.103379	-3.273984943
100133545	0	0	0	0	0	0.620274	0.103379	-3.273984943
3046	0	0	0	0	0	0.620274	0.103379	-3.273984943
390077	0	0	0	0	0	0.620274	0.103379	-3.273984943
3263	0	0	0	0	0	0.620274	0.103379	-3.273984943
143425	0	0	0	0	0	0.620274	0.103379	-3.273984943
100506305	0	0	0	0	0	0.620274	0.103379	-3.273984943
6288	0	0	0	0	0	0.620274	0.103379	-3.273984943
374387	0	0	0	0	0	0.620274	0.103379	-3.273984943
219968	0	0	0	0	0	0.620274	0.103379	-3.273984943
83661	0	0	0	0	0	0.620274	0.103379	-3.273984943
89	0	0	0	0	0	0.620274	0.103379	-3.273984943
100422953	0	0	0	0	0	0.620274	0.103379	-3.273984943
414301	0	0	0	0	0	0.620274	0.103379	-3.273984943
7704	0	0	0	0	0	0.620274	0.103379	-3.273984943
56649	0	0	0	0	0	0.620274	0.103379	-3.273984943
10566	0	0	0	0	0	0.620274	0.103379	-3.273984943
283420	0	0	0	0	0	0.620274	0.103379	-3.273984943
51267	0	0	0	0	0	0.620274	0.103379	-3.273984943
50836	0	0	0	0	0	0.620274	0.103379	-3.273984943
100507065	0	0	0	0	0	0.620274	0.103379	-3.273984943
5801	0	0	0	0	0	0.620274	0.103379	-3.273984943
7103	0	0	0	0	0	0.620274	0.103379	-3.273984943
4922	0	0	0	0	0	0.620274	0.103379	-3.273984943
100507091	0	0	0	0	0	0.620274	0.103379	-3.273984943
338872	0	0	0	0	0	0.620274	0.103379	-3.273984943
100129597	0	0	0	0	0	0.620274	0.103379	-3.273984943
6315	0	0	0	0	0	0.620274	0.103379	-3.273984943
730249	0	0	0	0	0	0.620274	0.103379	-3.273984943
100294005	0	0	0	0	0	0.620274	0.103379	-3.273984943
283483	0	0	0	0	0	0.620274	0.103379	-3.273984943
100505512	0	0	0	0	0	0.620274	0.103379	-3.273984943
1215	0	0	0	0	0	0.620274	0.103379	-3.273984943
5587	0	0	0	0	0	0.620274	0.103379	-3.273984943
100113389	0	0	0	0	0	0.620274	0.103379	-3.273984943
100506446	0	0	0	0	0	0.620274	0.103379	-3.273984943
145474	0	0	0	0	0	0.620274	0.103379	-3.273984943
100506498	0	0	0	0	0	0.620274	0.103379	-3.273984943
283576	0	0	0	0	0	0.620274	0.103379	-3.273984943
29018	0	0	0	0	0	0.620274	0.103379	-3.273984943
10516	0	0	0	0	0	0.620274	0.103379	-3.273984943
100033439	0	0	0	0	0	0.620274	0.103379	-3.273984943
100132202	0	0	0	0	0	0.620274	0.103379	-3.273984943
692149	0	0	0	0	0	0.620274	0.103379	-3.273984943
246777	0	0	0	0	0	0.620274	0.103379	-3.273984943
196993	0	0	0	0	0	0.620274	0.103379	-3.273984943
1544	0	0	0	0	0	0.620274	0.103379	-3.273984943
646934	0	0	0	0	0	0.620274	0.103379	-3.273984943
283688	0	0	0	0	0	0.620274	0.103379	-3.273984943
283761	0	0	0	0	0	0.620274	0.103379	-3.273984943
729993	0	0	0	0	0	0.620274	0.103379	-3.273984943
100505742	0	0	0	0	0	0.620274	0.103379	-3.273984943
6376	0	0	0	0	0	0.620274	0.103379	-3.273984943
53630	0	0	0	0	0	0.620274	0.103379	-3.273984943
8711	0	0	0	0	0	0.620274	0.103379	-3.273984943
147183	0	0	0	0	0	0.620274	0.103379	-3.273984943
373861	0	0	0	0	0	0.620274	0.103379	-3.273984943
440461	0	0	0	0	0	0.620274	0.103379	-3.273984943
924	0	0	0	0	0	0.620274	0.103379	-3.273984943
100506888	0	0	0	0	0	0.620274	0.103379	-3.273984943
51046	0	0	0	0	0	0.620274	0.103379	-3.273984943
100505756	0	0	0	0	0	0.620274	0.103379	-3.273984943
284382	0	0	0	0	0	0.620274	0.103379	-3.273984943
100507285	0	0	0	0	0	0.620274	0.103379	-3.273984943
495	0	0	0	0	0	0.620274	0.103379	-3.273984943
83639	0	0	0	0	0	0.620274	0.103379	-3.273984943
388550	0	0	0	0	0	0.620274	0.103379	-3.273984943
284359	0	0	0	0	0	0.620274	0.103379	-3.273984943
1082	0	0	0	0	0	0.620274	0.103379	-3.273984943
113091	0	0	0	0	0	0.620274	0.103379	-3.273984943
147664	0	0	0	0	0	0.620274	0.103379	-3.273984943
57159	0	0	0	0	0	0.620274	0.103379	-3.273984943
100288911	0	0	0	0	0	0.620274	0.103379	-3.273984943
130733	0	0	0	0	0	0.620274	0.103379	-3.273984943
165530	0	0	0	0	0	0.620274	0.103379	-3.273984943
11250	0	0	0	0	0	0.620274	0.103379	-3.273984943
2840	0	0	0	0	0	0.620274	0.103379	-3.273984943
339742	0	0	0	0	0	0.620274	0.103379	-3.273984943
100505984	0	0	0	0	0	0.620274	0.103379	-3.273984943
23671	0	0	0	0	0	0.620274	0.103379	-3.273984943
65061	0	0	0	0	0	0.620274	0.103379	-3.273984943
2825	0	0	0	0	0	0.620274	0.103379	-3.273984943
250	0	0	0	0	0	0.620274	0.103379	-3.273984943
100505597	0	0	0	0	0	0.620274	0.103379	-3.273984943
100423043	0	0	0	0	0	0.620274	0.103379	-3.273984943
343637	0	0	0	0	0	0.620274	0.103379	-3.273984943
1473	0	0	0	0	0	0.620274	0.103379	-3.273984943
128488	0	0	0	0	0	0.620274	0.103379	-3.273984943
728409	0	0	0	0	0	0.620274	0.103379	-3.273984943
114038	0	0	0	0	0	0.620274	0.103379	-3.273984943
150165	0	0	0	0	0	0.620274	0.103379	-3.273984943
28817	0	0	0	0	0	0.620274	0.103379	-3.273984943
150280	0	0	0	0	0	0.620274	0.103379	-3.273984943
100288428	0	0	0	0	0	0.620274	0.103379	-3.273984943
152273	0	0	0	0	0	0.620274	0.103379	-3.273984943
100505877	0	0	0	0	0	0.620274	0.103379	-3.273984943
4336	0	0	0	0	0	0.620274	0.103379	-3.273984943
375337	0	0	0	0	0	0.620274	0.103379	-3.273984943
100129354	0	0	0	0	0	0.620274	0.103379	-3.273984943
132204	0	0	0	0	0	0.620274	0.103379	-3.273984943
344805	0	0	0	0	0	0.620274	0.103379	-3.273984943
7348	0	0	0	0	0	0.620274	0.103379	-3.273984943
503582	0	0	0	0	0	0.620274	0.103379	-3.273984943
100131679	0	0	0	0	0	0.620274	0.103379	-3.273984943
442092	0	0	0	0	0	0.620274	0.103379	-3.273984943
339894	0	0	0	0	0	0.620274	0.103379	-3.273984943
79740	0	0	0	0	0	0.620274	0.103379	-3.273984943
344901	0	0	0	0	0	0.620274	0.103379	-3.273984943
54729	0	0	0	0	0	0.620274	0.103379	-3.273984943
3166	0	0	0	0	0	0.620274	0.103379	-3.273984943
100287513	0	0	0	0	0	0.620274	0.103379	-3.273984943
83888	0	0	0	0	0	0.620274	0.103379	-3.273984943
6649	0	0	0	0	0	0.620274	0.103379	-3.273984943
6783	0	0	0	0	0	0.620274	0.103379	-3.273984943
80144	0	0	0	0	0	0.620274	0.103379	-3.273984943
84570	0	0	0	0	0	0.620274	0.103379	-3.273984943
442895	0	0	0	0	0	0.620274	0.103379	-3.273984943
64399	0	0	0	0	0	0.620274	0.103379	-3.273984943
100505525	0	0	0	0	0	0.620274	0.103379	-3.273984943
1909	0	0	0	0	0	0.620274	0.103379	-3.273984943
152756	0	0	0	0	0	0.620274	0.103379	-3.273984943
653548	0	0	0	0	0	0.620274	0.103379	-3.273984943
348932	0	0	0	0	0	0.620274	0.103379	-3.273984943
1501	0	0	0	0	0	0.620274	0.103379	-3.273984943
100133299	0	0	0	0	0	0.620274	0.103379	-3.273984943
100128508	0	0	0	0	0	0.620274	0.103379	-3.273984943
51151	0	0	0	0	0	0.620274	0.103379	-3.273984943
619564	0	0	0	0	0	0.620274	0.103379	-3.273984943
503569	0	0	0	0	0	0.620274	0.103379	-3.273984943
389320	0	0	0	0	0	0.620274	0.103379	-3.273984943
153328	0	0	0	0	0	0.620274	0.103379	-3.273984943
56145	0	0	0	0	0	0.620274	0.103379	-3.273984943
56113	0	0	0	0	0	0.620274	0.103379	-3.273984943
255187	0	0	0	0	0	0.620274	0.103379	-3.273984943
100507336	0	0	0	0	0	0.620274	0.103379	-3.273984943
3013	0	0	0	0	0	0.620274	0.103379	-3.273984943
222698	0	0	0	0	0	0.620274	0.103379	-3.273984943
100505530	0	0	0	0	0	0.620274	0.103379	-3.273984943
5314	0	0	0	0	0	0.620274	0.103379	-3.273984943
154288	0	0	0	0	0	0.620274	0.103379	-3.273984943
728464	0	0	0	0	0	0.620274	0.103379	-3.273984943
100128327	0	0	0	0	0	0.620274	0.103379	-3.273984943
168090	0	0	0	0	0	0.620274	0.103379	-3.273984943
154449	0	0	0	0	0	0.620274	0.103379	-3.273984943
30010	0	0	0	0	0	0.620274	0.103379	-3.273984943
406940	0	0	0	0	0	0.620274	0.103379	-3.273984943
100506725	0	0	0	0	0	0.620274	0.103379	-3.273984943
401357	0	0	0	0	0	0.620274	0.103379	-3.273984943
168417	0	0	0	0	0	0.620274	0.103379	-3.273984943
100506064	0	0	0	0	0	0.620274	0.103379	-3.273984943
93408	0	0	0	0	0	0.620274	0.103379	-3.273984943
6086	0	0	0	0	0	0.620274	0.103379	-3.273984943
100506557	0	0	0	0	0	0.620274	0.103379	-3.273984943
148	0	0	0	0	0	0.620274	0.103379	-3.273984943
389649	0	0	0	0	0	0.620274	0.103379	-3.273984943
9312	0	0	0	0	0	0.620274	0.103379	-3.273984943
100130301	0	0	0	0	0	0.620274	0.103379	-3.273984943
5375	0	0	0	0	0	0.620274	0.103379	-3.273984943
169026	0	0	0	0	0	0.620274	0.103379	-3.273984943
340359	0	0	0	0	0	0.620274	0.103379	-3.273984943
377711	0	0	0	0	0	0.620274	0.103379	-3.273984943
100507349	0	0	0	0	0	0.620274	0.103379	-3.273984943
56832	0	0	0	0	0	0.620274	0.103379	-3.273984943
158046	0	0	0	0	0	0.620274	0.103379	-3.273984943
100188953	0	0	0	0	0	0.620274	0.103379	-3.273984943
1620	0	0	0	0	0	0.620274	0.103379	-3.273984943
3934	0	0	0	0	0	0.620274	0.103379	-3.273984943
100506399	0	0	0	0	0	0.620274	0.103379	-3.273984943
51480	0	0	0	0	0	0.620274	0.103379	-3.273984943
4935	0	0	0	0	0	0.620274	0.103379	-3.273984943
8573	0	0	0	0	0	0.620274	0.103379	-3.273984943
158830	0	0	0	0	0	0.620274	0.103379	-3.273984943
100132994	0	0	0	0	0	0.620274	0.103379	-3.273984943
9383	0	0	0	0	0	0.620274	0.103379	-3.273984943
158866	0	0	0	0	0	0.620274	0.103379	-3.273984943
57526	0	0	0	0	0	0.620274	0.103379	-3.273984943
3358	0	0	0	0	0	0.620274	0.103379	-3.273984943
84528	0	0	0	0	0	0.620274	0.103379	-3.273984943
728049	0	0	0	0	0	0.620274	0.103379	-3.273984943
574509	0	0	0	0	0	0.620274	0.103379	-3.273984943
4104	0	0	0	0	0	0.620274	0.103379	-3.273984943
159162	0	0	0	0	0	0.620274	0.103379	-3.273984943
57055	0	0	0	0	0	0.620274	0.103379	-3.273984943
8784	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
441869	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
348487	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
100506824	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
400746	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
100313892	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
199964	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
9077	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
9635	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
254268	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
845	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
8991	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
6703	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
768220	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
909	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
913	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
7143	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
100506512	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
343035	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
100506795	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
128025	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
399716	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
100313841	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
340900	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
644054	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
5551	0	0	0	0	0.620530856	0	0.103421809	-3.273387645
340745	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
8513	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100422892	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100270710	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100128304	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
642938	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100294360	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
387264	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
29850	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
390036	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
144125	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
8590	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
120776	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
117195	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
25891	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
2249	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
283440	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100507644	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
442892	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
160419	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
574028	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
442903	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
144535	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100505978	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
4842	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
2254	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
647166	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
414767	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
64093	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100506777	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100033438	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
145624	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100506059	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
3990	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
26831	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
64220	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
644192	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
343	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
6530	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
9289	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100505804	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
197196	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
400550	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100506559	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
406921	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
146861	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
342574	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
3872	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
6521	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
1442	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
27091	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
693220	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
146723	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
388428	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
2642	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
79755	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100506787	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
162699	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
677819	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100505797	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
641702	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
126259	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
729458	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
84658	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
126410	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
83878	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100505594	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
284402	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
3171	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
1406	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
406942	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100131519	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
284415	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
441864	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
148170	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
344387	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100294406	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100422928	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100287216	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
57282	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100422824	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
80704	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
339768	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
547	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
80332	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
146	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
1469	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
140873	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
343578	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
655	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100128310	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100128998	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
149992	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
54072	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
642976	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
1826	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
191585	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
246704	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100506454	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
150244	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
80852	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
2829	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
83597	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
790952	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100130345	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
56999	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100422859	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
5449	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
152225	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100132481	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
729627	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100507556	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
590	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
2122	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
8646	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
132112	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
345222	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100506444	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
6691	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
100130017	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
10886	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
10895	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
5602	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
255743	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
442896	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
54510	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
10586	0	0	0	0	0.6205309	0	0.103421817	-3.273387543
